RequiredAge,DemoCount,DeveloperCount,DLCCount,Metacritic,MovieCount,PackageCount,RecommendationCount,PublisherCount,ScreenshotCount,SteamSpyOwners,SteamSpyOwnersVariance,SteamSpyPlayersEstimate,SteamSpyPlayersVariance,AchievementCount,AchievementHighlightedCount,ControllerSupport,IsFree,FreeVerAvail,PurchaseAvail,SubscriptionAvail,PlatformWindows,PlatformLinux,PlatformMac,PCReqsHaveMin,PCReqsHaveRec,LinuxReqsHaveMin,LinuxReqsHaveRec,MacReqsHaveMin,MacReqsHaveRec,CategorySinglePlayer,CategoryMultiplayer,CategoryCoop,CategoryMMO,CategoryInAppPurchase,CategoryIncludeSrcSDK,CategoryIncludeLevelEditor,CategoryVRSupport,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceInitial,PriceFinal,Header_Size_Bytes,Background_Size_Bytes,Background_Exists,Header_Size_Group,Release_Year,Release_Month,ReleaseDate_missing,month_sin,month_cos,game_age_years,Has_SupportEmail,Has_DRMNotice,Has_LegalNotice,Has_ExtUserAcctNotice,Review_Sentiment,language_count,has_english,tag_count,tag_indie,tag_action,tag_adventure,tag_casual,tag_singleplayer,tag_strategy,tag_simulation,tag_rpg,tag_multiplayer,tag_puzzle,tag_2d,tag_platformer,tag_shooter,tag_first_person,tag_pixel_graphics,tag_free_to_play,tag_sci_fi,tag_female_protagonist,tag_arcade,tag_early_access,tag_horror,tag_vr,tag_story_rich,tag_great_soundtrack,tag_atmospheric,pc_min_ram_gb,pc_min_word_count,pc_min_has_directx,has_pc_rec_reqs,pc_rec_ram_gb,pc_rec_word_count,has_linux_min_reqs,has_mac_min_reqs,desc_semantic_0,desc_semantic_1,desc_semantic_2,desc_semantic_3,desc_semantic_4,desc_semantic_5,desc_semantic_6,desc_semantic_7,desc_semantic_8,desc_semantic_9,desc_semantic_10,desc_semantic_11,desc_semantic_12,desc_semantic_13,desc_semantic_14,desc_semantic_15,desc_semantic_16,desc_semantic_17,desc_semantic_18,desc_semantic_19,desc_semantic_20,desc_semantic_21,desc_semantic_22,desc_semantic_23,desc_semantic_24,desc_semantic_25,desc_semantic_26,desc_semantic_27,desc_semantic_28,desc_semantic_29,has_discount,discount_amount,platform_count,category_count,genre_count,language_count_log,Support_Tier_General_Website,Support_Tier_Professional_Portal,Website_Authority_Has_Social_Only,Website_Authority_Major_Publisher
0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,0.0,1,1.0986122886681098,11.280665485009736,8.905037290767,10.441646202369757,8.485702524324866,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.7900914121273581,1.7900914121273581,10.680493228306789,83416,1,1.0,2011,8,0,-0.8660254037844385,-0.5000000000000004,2.6390573296152584,0,0,1,0,-1,1,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,35,1,0,4.0,0,0,0,0.08976164,-0.29380402,-0.19351569,-0.04484167,-0.091605745,0.21640949,-0.2042771,0.044131003,-0.02873301,-0.046578825,-0.09508085,0.053012207,-0.062306285,-0.2604115,-0.112461224,0.1305572,-0.04909569,-0.023431703,-0.096146554,0.10156715,0.07284868,-0.03729482,-0.000716079,0.0054720454,-0.047467172,0.03678467,0.01259076,-0.16917387,-0.027133867,0.06586474,0,0.0,1,1,1,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,4.912654885736052,1,1.0986122886681098,11.51728594424719,9.023408202624545,10.59653472809574,8.563122123304638,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.7900914121273581,1.7900914121273581,10.797144051901348,86488,1,2.0,2011,8,0,-0.8660254037844385,-0.5000000000000004,2.6390573296152584,0,0,1,0,-1,1,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,35,1,0,4.0,0,0,0,0.2639854,-0.2341359,-0.106594294,0.005572185,-0.16882904,0.06752111,-0.15722278,0.03711982,-0.15556255,-0.013270508,-0.06056982,-0.020097103,-0.09170082,-0.16398962,-0.15107676,0.16488327,-0.02660454,0.04466927,0.062050026,0.058601543,0.13447043,-0.008564683,0.00981557,-0.00322981,0.07089523,-0.0019990634,-0.05926205,0.029333096,-0.09731965,0.025370816,0,0.0,1,1,1,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,5.4116460518550396,1,3.1354942159291497,11.529703916209046,9.029537661151497,10.909673831513109,8.719644119505357,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.7900914121273581,1.7900914121273581,10.657118168475584,124751,1,1.0,2011,8,0,-0.8660254037844385,-0.5000000000000004,2.6390573296152584,0,0,1,0,-1,1,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,35,1,0,4.0,0,0,0,0.28266305,-0.1783478,-0.14187485,-0.060286272,-0.04976082,0.041834787,-0.19631854,0.05834436,-0.12378083,-0.08999641,-0.112619236,0.0012436435,-0.08406443,-0.14057207,-0.15240033,0.22651626,0.030630529,-0.10070087,-0.021720719,-0.05327391,0.01955118,0.0758739,0.089541316,0.028121207,-0.0075089782,-0.09898105,0.082087725,-0.09611367,-0.07212372,-0.011970688,0,0.0,1,2,1,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,1.791759469228055,1.6094379124341003,8.971321471503682,1,2.8903717578961645,14.334498975296121,10.429753360789997,13.987792721605798,10.257097805102015,4.110873864173311,10,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2.39698576841553,2.39698576841553,10.667722076311636,56232,1,1.0,2012,10,0,-0.8660254037844386,0.5000000000000001,2.5649493574615367,1,0,0,0,-1,3,1,10,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,37,1,1,4.0,38,0,0,0.19621834,-0.10398123,-0.1615433,0.12847663,0.009538606,0.028848514,0.2239587,0.077565156,-0.1001038,-0.03396614,0.15392452,-0.045894206,0.15563864,0.009501502,-0.08772232,0.11535223,0.11666781,-0.06305298,0.17904766,-0.04880737,-0.009197805,-0.1758135,-0.08416338,-0.11660446,0.008195261,-0.069498524,0.0030015735,0.010405449,0.09598357,-0.1590177,0,0.0,2,2,3,1.3862943611198906,False,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,8.23323750070527,3,2.70805020110221,14.003222560167217,10.264791764858522,13.300065949761741,9.9140317664118,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.39698576841553,2.39698576841553,10.33731333441325,58082,1,0.0,2009,7,0,-0.4999999999999997,-0.8660254037844388,2.6989013159915975,0,0,1,0,-1,1,1,10,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2.0,35,1,0,4.0,0,0,0,0.23146388,-0.20534515,-0.158657,0.13396426,0.063912645,0.088287756,0.062207036,-0.07181697,-0.06554029,0.06656717,-0.09371093,0.0029695705,0.07519597,0.09382823,-0.060679566,-0.11670564,0.09161557,0.026424162,-0.013230093,0.2004935,-0.07060939,-0.15239462,-0.07040766,0.04095875,-0.11882106,0.088214144,0.034370188,-0.008968265,0.03954462,0.021003649,0,0.0,1,1,1,0.6931471805599453,True,False,False,False
0.0,0.0,1.0986122886681098,0.0,0.0,0.6931471805599453,1.3862943611198906,8.170751423757535,4,2.5649493574615367,14.245010501399161,10.38523445880145,13.59111997943473,10.059294003674328,0.0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.39698576841553,2.39698576841553,10.10634676054763,63528,1,0.0,2009,9,0,-1.0,-1.8369701987210297e-16,2.6989013159915975,0,0,1,0,-1,5,1,10,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.3,34,1,0,4.0,0,0,1,0.21171498,-0.15084383,-0.1484234,-0.06288016,-0.052244622,-0.08318343,-0.025705218,0.10786172,0.0779423,0.06617487,-0.16751109,0.13573499,0.11320754,0.11689713,0.12018444,-0.22758877,0.009528816,-0.06598733,0.04049525,0.017704047,-0.121659964,0.13386285,0.06495811,0.11629349,-0.09139289,-0.03394214,0.0967699,-0.06849167,0.13681155,0.08307953,0,0.0,2,2,1,1.791759469228055,False,True,False,False
0.0,0.0,1.0986122886681098,0.0,0.0,0.6931471805599453,1.3862943611198906,7.2682230211595655,4,2.70805020110221,14.012691170164926,10.269518591398885,13.077299063625942,9.802838144386198,0.0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.39698576841553,2.39698576841553,9.814383077453307,63931,1,0.0,2009,9,0,-1.0,-1.8369701987210297e-16,2.6989013159915975,0,0,1,0,-1,5,1,10,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0625,32,1,0,4.0,0,0,1,0.19946846,-0.1751447,-0.16641375,-0.05923624,0.08130637,0.047360882,0.056692965,0.19014782,0.067862116,0.051099688,-0.046049166,0.09311977,0.1478233,0.060843833,0.04345825,-0.28343585,0.06255776,-0.06699455,0.03541332,-0.07350552,-0.06940767,0.084044084,-0.044692133,0.09878512,-0.11332767,0.09119314,0.065736376,-0.015333449,0.057418734,0.10110727,0,0.0,2,2,1,1.791759469228055,False,True,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,5.916202062607435,1,2.70805020110221,11.805408494363052,9.167432870964907,11.091986247998761,8.810757927026174,0.0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.944480556245719,1.944480556245719,10.533987755195422,63352,1,1.0,2009,7,0,-0.4999999999999997,-0.8660254037844388,2.6989013159915975,0,0,1,0,-1,1,1,10,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0312,29,1,0,4.0,0,0,1,-0.2788052,0.021333538,-0.06265646,0.3542228,0.008854151,0.041242182,0.08326518,0.027688261,0.018007874,-0.10764785,0.03899657,-0.078319974,-0.010133764,-0.06368554,0.019137904,0.08827956,0.06827013,0.14641847,0.09159453,0.029423118,0.010277331,0.11432843,-0.12919725,-0.07981582,-0.0031883186,-0.06689221,0.14530759,0.023023322,0.050323274,0.1066767,0,0.0,2,1,1,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,1.0986122886681098,9.716012740501373,3,2.6390573296152584,14.718277048167366,10.620570962139544,14.467429932506949,10.495902379841931,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.39698576841553,2.39698576841553,10.925272791090912,58325,1,2.0,2009,7,0,-0.4999999999999997,-0.8660254037844388,2.6989013159915975,0,0,1,0,-1,2,1,10,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4.3,43,1,0,4.0,0,0,0,0.37310496,-0.1718944,-0.11404908,0.023819368,-0.06267851,0.1355923,-0.08114202,-0.0055281483,0.108643755,0.042034633,-0.052108716,0.112469,0.14664364,0.07753332,-0.07019743,-0.04744577,-0.008820847,-0.01841661,-0.08909506,0.0050196946,-0.22148244,0.008657828,0.07299131,0.09777653,-0.07231524,-0.049652424,0.124080434,-0.12056889,0.12509316,0.036665425,0,0.0,1,1,1,1.0986122886681098,False,True,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,5.0238805208462765,1,2.1972245773362196,9.79456514531194,8.16223106548118,9.689179849884317,8.109525659752872,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.39698576841553,2.39698576841553,10.810354015162442,55572,1,2.0,2009,7,0,-0.4999999999999997,-0.8660254037844388,2.6989013159915975,0,0,1,0,-1,1,1,10,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.9,30,1,0,4.0,0,0,0,0.0792082,0.19884342,0.11662316,-0.046843067,0.033200294,-0.08006845,0.01980061,-0.17316362,0.27885887,0.1553956,0.108986825,0.059830114,-0.03717009,0.018756757,-0.10444197,0.052855656,0.033418626,-0.027490359,0.023718491,-0.0020322725,-0.014340954,-0.0022479445,-0.014103994,0.06634016,0.056374848,-0.090639845,0.036042325,-0.03627188,0.039394576,-0.025067147,0,0.0,1,2,1,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,3,2.0794415416798357,9.880730565413511,8.205218426395412,9.232493176617316,7.881182202227102,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.944480556245719,1.944480556245719,10.769326740914185,56635,1,2.0,2009,7,0,-0.4999999999999997,-0.8660254037844388,2.6989013159915975,0,0,1,0,-1,1,1,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,42,1,0,4.0,0,0,0,0.14030346,-0.27572185,0.010883927,0.1328649,0.15862402,-0.005190745,0.20239103,0.0013963263,0.07258527,-0.05604843,0.024723634,0.11699079,-0.01968448,-0.18530075,0.0946078,-0.030411467,-0.123749025,-0.050027084,0.07647093,0.06267926,0.0719558,0.09373655,0.0008075498,-0.018318662,-0.08313913,-0.0075350218,0.04174632,-0.091213495,-0.049315423,0.04576629,0,0.0,1,1,1,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,0.6931471805599453,7.117205503164344,1,2.3978952727983707,13.172095954506018,9.850192255477904,12.403845054104487,9.466454374960302,2.5649493574615367,10,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.39698576841553,2.39698576841553,10.742011318604094,68764,1,2.0,2010,10,0,-0.8660254037844386,0.5000000000000001,2.6989013159915975,1,0,1,0,-1,2,1,10,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,50,1,0,4.0,0,1,1,0.13814804,-0.053678587,-0.054176986,-0.17836018,0.29643106,0.0125860125,0.064536355,-0.05526664,-0.005089287,-0.0880649,-0.03381061,-0.033679895,-0.0185283,0.056925215,0.20176671,0.0011422485,-0.09253016,-0.082830384,0.06112319,0.02119194,0.00018363446,-0.018524103,0.027697543,-0.016908176,-0.0627704,0.12595522,0.07853622,0.02602921,0.05535326,0.12958753,0,0.0,3,2,2,1.0986122886681098,False,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,6.741700694652055,1,2.4849066497880004,12.021296077661107,9.275285060616564,11.49196737037875,9.010669176847115,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.7900914121273581,1.7900914121273581,9.989802853988047,61851,1,0.0,2006,12,0,-2.4492935982947064e-16,1.0,2.6989013159915975,0,0,0,0,-1,1,1,10,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.125,33,1,0,4.0,0,0,0,-0.0875562,0.042903796,0.09264842,0.0692738,0.2871144,-0.013419367,-0.049821656,0.072709486,0.06011973,-0.1481437,0.03841079,0.033705033,0.006374049,-0.008200953,-0.10170634,-0.10375565,0.07547423,-0.017750207,0.036620002,-0.046198897,-0.10358338,-0.19475773,-0.009957857,-0.0069596525,-0.11334148,-0.12618683,-0.095531404,-0.00470904,-0.045244828,0.0129942335,0,0.0,1,1,1,0.6931471805599453,False,True,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,1,2.3978952727983707,10.838325221696861,8.68406264365127,9.925591451443054,8.22764270790443,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.7900914121273581,1.7900914121273581,10.691944912900398,56745,1,1.0,2006,12,0,-2.4492935982947064e-16,1.0,2.6989013159915975,0,0,0,0,-1,1,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156,40,1,0,4.0,0,0,0,0.12700468,0.2143826,0.083058536,0.06173681,-0.14195006,0.06907083,-0.27310845,-0.011465825,0.24497443,-0.07201709,-0.0036791451,0.039440677,-0.071982995,-0.07552202,-0.022831798,-0.16835509,-0.008872509,-0.054411404,-0.001992004,0.064474896,-0.10124933,-0.058127634,0.019958677,-0.008960049,0.14057915,-0.078425616,-0.084329784,-0.075449966,0.010506645,0.042512193,0,0.0,1,1,1,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,7.124478262493424,1,3.044522437723423,12.643482057820844,9.586170674954657,11.971533156476479,9.250426095515468,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.138889000323256,2.138889000323256,11.128805910881441,36961,1,3.0,2007,2,0,0.8660254037844386,0.5000000000000001,2.6989013159915975,0,0,0,0,-1,1,1,10,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1,52,1,0,4.0,0,0,0,0.17926693,0.235302,-0.06463009,-0.046845213,0.07490265,0.02455403,-0.041750804,-0.20448735,0.08233693,0.14621343,0.044982716,-0.050615903,-0.02340935,0.014608651,0.03461084,0.19249177,-0.0056701973,0.03677591,0.08061102,0.10544315,-0.036499903,-0.084561445,0.050722316,0.09337814,0.044072654,-0.08261402,-0.028609443,-0.10631622,-0.028471723,-0.0106253065,0,0.0,1,2,1,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,6.118097198041348,1,1.9459101490553132,11.11361140034657,8.821584877430965,10.393385716619122,8.461469042643875,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.7900914121273581,1.7900914121273581,10.455013563428494,71864,1,1.0,2007,3,0,1.0,6.123233995736766e-17,2.6989013159915975,0,0,0,0,-1,1,1,9,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,31,0,0,4.0,0,0,0,0.20582202,-0.23931605,-0.076867014,0.14046049,-0.3021129,0.039477207,-0.18656057,-0.1403327,-0.08317207,-0.06494168,-0.16695213,0.014276214,-0.208593,-0.063240185,0.08646597,0.08184841,0.019588836,-0.13860798,-0.10535042,-0.07550457,0.06015245,-0.04852514,-0.14326636,-0.030207818,-0.020244928,-0.04851583,-0.029223494,0.042433307,0.024022203,-0.016737372,0,0.0,1,2,2,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,5.087596335232384,1,2.4849066497880004,10.636095801976987,8.582980931954241,9.711176264112805,8.12058871174027,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7900914121273581,1.7900914121273581,10.289599932128478,51572,1,0.0,2007,9,0,-1.0,-1.8369701987210297e-16,2.6989013159915975,0,0,0,0,-1,1,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,38,1,0,4.0,0,0,0,0.2095187,0.123027876,-0.052230924,-0.11686002,-0.17923534,-0.07859051,-0.11533793,-0.0074352305,0.3698644,0.21342288,-0.039540213,0.05472164,-0.037806988,0.04066796,-0.046141572,0.07804544,0.15595272,0.012368291,0.043577906,-0.015030906,0.00018078461,-0.04488959,-0.11571059,-0.09739481,0.1638285,-0.13028118,0.053420488,0.00034342986,0.11784644,0.0900103,0,0.0,1,2,1,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1.3862943611198906,5.986452005284438,1,2.995732273553991,11.905940052687829,9.21761385594268,10.86268450542074,8.696175846944678,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0440461338325417,3.0440461338325417,9.858751658694736,55694,1,0.0,2007,1,0,0.49999999999999994,0.8660254037844387,2.6989013159915975,0,0,0,0,-1,1,1,10,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,7.0,63,1,0,4.0,0,0,0,-0.06434144,0.052550346,0.26799005,-0.022701394,-0.043599457,0.10480358,-0.06759659,-0.042771287,0.13507995,0.1837701,-0.097591504,0.11470854,0.05812704,0.05189666,0.04829179,0.14271829,0.08924948,-0.040828742,-0.054174624,0.009483531,-0.10730472,0.09586185,-0.03183489,-0.066439405,0.031457722,-0.02751723,-0.033720262,-0.047736395,-0.021771356,-0.019012067,0,0.0,1,1,2,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1.3862943611198906,6.6039438246004725,1,3.4339872044851463,12.303299169791156,9.416215681723873,11.666315855851078,9.097843340749037,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2.39698576841553,2.39698576841553,10.150816270638693,63873,1,0.0,2007,5,0,0.49999999999999994,-0.8660254037844387,2.6989013159915975,0,0,0,0,-1,1,1,10,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1.0,57,0,0,4.0,0,0,0,-0.19972958,0.14569482,0.050979495,0.0442747,-0.13659158,0.10151146,0.03670945,-0.13730556,0.09530902,0.06997528,-0.1087753,0.10652453,-0.025994485,0.087795496,0.020098105,0.16623108,0.1067577,0.070288315,-0.06699465,0.115498275,-0.06523749,0.08956319,0.030288521,0.0069440156,-0.06664953,0.047302805,-0.035114568,-0.13077497,-0.088845596,0.10239723,0,0.0,1,1,3,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,7.231287004327616,1,2.6390573296152584,13.432883172469529,9.980355996792705,12.457562613958562,9.493261127326253,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0,0.0,10.835041211076195,68471,1,2.0,2011,10,0,-0.8660254037844386,0.5000000000000001,2.6390573296152584,1,0,1,0,-1,1,1,9,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,66,1,0,4.0,0,0,0,0.28823733,-0.15643786,0.047734022,-0.19010575,0.11256856,-0.14505567,-0.101232186,0.05076643,0.04398237,0.1450976,-0.13308536,-0.09385773,0.17766774,0.1792873,0.07659145,-0.023104407,0.048495486,0.019135147,-0.007000413,0.07432681,0.11440821,0.045013994,0.07561016,-0.115961194,-0.06544584,-0.052205104,-0.030524146,0.011612342,-0.03348556,0.032064036,0,0.0,1,3,3,0.6931471805599453,False,True,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,2.9444389791664403,10.387856258239758,8.458716261657262,9.37906997525067,7.954372272531867,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.39698576841553,2.39698576841553,9.94831750445392,72778,1,0.0,2007,3,0,1.0,6.123233995736766e-17,2.6989013159915975,0,0,0,0,-1,1,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,62,1,0,4.0,0,0,0,0.39410472,-0.2568196,-0.12938441,0.16127074,-0.05077745,-0.054015987,-0.15996158,-0.06249795,-0.16609569,0.004477909,-0.098085746,0.16639467,0.043159336,0.06904136,-0.11691044,0.10251698,0.055973604,-0.0332809,-0.025367305,0.12351026,0.057312883,0.0077989846,-0.15038957,0.07405269,0.024398167,0.09043674,0.101964906,-0.04006176,-0.097011656,0.047705274,0,0.0,1,3,2,0.6931471805599453,True,False,False,False
0.0,0.0,1.0986122886681098,0.0,0.0,0.6931471805599453,0.6931471805599453,5.811140992976701,1,2.3978952727983707,11.309645813584796,8.919586920999915,10.87970619299017,8.704668113450987,0.0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2.39698576841553,2.39698576841553,11.601531403304254,50066,1,3.0,2007,7,0,-0.4999999999999997,-0.8660254037844388,2.6989013159915975,1,0,1,0,-1,5,1,10,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18.0,33,1,1,18.0,37,0,0,0.23620838,-0.07984489,0.05347532,0.39832357,-0.2221053,0.23190708,0.12234429,0.018148176,0.06291371,0.017818728,0.0027683564,-0.0106411725,0.021208527,-0.06820313,0.019458678,-0.11787318,0.004140541,-0.13371871,-0.024114098,-0.038862124,-0.06687832,-0.0203517,-0.0012604333,-0.044105798,-0.022955846,-0.008682303,0.07874569,-0.036244053,0.009006195,0.06443771,0,0.0,1,3,3,1.791759469228055,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,7.2456550675945355,1,2.0794415416798357,12.325822634354115,9.427465850964829,11.80674367277786,9.168058979719577,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0440461338325417,3.0440461338325417,10.620326845352862,43015,1,1.0,2007,6,0,1.2246467991473532e-16,-1.0,2.6989013159915975,0,0,0,0,-1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,106,1,0,4.0,0,0,0,-0.12828048,-0.29868782,-0.06309435,-0.1841508,0.17867666,-0.058528066,-0.03789801,0.15984073,0.098145,0.023455324,-0.0032911785,-0.0047691166,-0.03176797,-0.015854033,0.12009041,-0.053307157,-0.08623952,-0.032594316,0.09310366,-0.11291969,-0.11387368,-0.028512217,0.07430573,-0.061267406,-0.067407325,0.01759782,0.013382915,0.059338372,0.10934532,0.043340515,0,0.0,1,1,1,1.3862943611198906,True,False,False,False
